Raynes Park,51.409375,-0.229899
Rectory Road,51.558763,-0.068371
Redbridge,51.576367,0.045408
Reedham,51.331442,-0.123388
Reeves Corner,51.375277,-0.106365
Regents Park,51.523811,-0.14533
Richmond,51.463233,-0.301725
Rickmansworth,51.640323,-0.47367
Riddlesdown,51.332675,-0.099479
Roding Valley,51.616956,0.044041
Romford,51.574642,0.18307
Rotherhithe,51.501595,-0.052952
Royal Albert,51.508494,0.045192
Royal Oak,51.518294,-0.188809
Royal Victoria,51.509055,0.01798
Ruislip,51.572162,-0.42122
Ruislip Gardens,51.55996,-0.40928
Ruislip Manor,51.573452,-0.412835
Russell Square,51.523013,-0.124576
Sanderstead,51.348246,-0.093694
Sandilands,51.375022,-0.078012
Selhurst,51.392186,-0.089885
Seven Kings,51.563993,0.096334
Seven Sisters,51.583362,-0.072452
Shadwell,51.5113,-0.056905
Shenfield,51.630873,0.329967
Shepherds Bush,51.504532,-0.218505
Shepherds Bush Market,51.505881,-0.227386
Shoreditch High Street,51.523467,-0.077073
Shortlands,51.405602,0.002782
Sidcup,51.434398,0.10333
Silver Street,51.615242,-0.072575
Slade Green,51.467748,0.190533
Sloane Square,51.49236,-0.156474
Smitham,51.322453,-0.134333
Snaresbrook,51.580891,0.021478
South Acton,51.499686,-0.270201
South Bermondsey,51.487677,-0.05474
South Croydon,51.36275,-0.092503
South Ealing,51.501644,-0.307026
South Hampstead,51.541477,-0.178357
South Harrow,51.56468,-0.35188
South Kensington,51.494071,-0.173909
South Kenton,51.571044,-0.308129
South Merton,51.403241,-0.205536
South Quay,51.500864,-0.018446
South Ruislip,51.55689,-0.399101
South Tottenham,51.580403,-0.071842
South Wimbledon,51.415361,-0.19196
South Woodford,51.591553,0.027958
Southall,51.505957,-0.378697
Southbury,51.648434,-0.052969
Southfields,51.444883,-0.206595
Southgate,51.632376,-0.127756
Southwark,51.503854,-0.105781
St Helier,51.389912,-0.199
St James Street,51.580609,-0.03279
St Johns,51.468975,-0.023226
St Margarets,51.455206,-0.32131
St Mary Cray,51.394759,0.107232
St Pancras,51.530554,-0.125491
St. James's Park,51.49961,-0.133864
St. Johns Wood,51.534854,-0.17405
St. Pauls,51.514835,-0.097557
Stamford Brook,51.49445,-0.245232
Stamford Hill,51.574448,-0.076654
Stanmore,51.619673,-0.303085
Star Lane,51.520604,0.004205
Stepney Green,51.521996,-0.047368
Stockwell,51.472159,-0.122832
Stoke Newington,51.564638,-0.072321
Stonebridge Park,51.543987,-0.275386
Stoneleigh,51.363364,-0.248695
Stratford,51.541693,-0.003737
Stratford High Street,51.538149,-0.001066
Stratford International,51.544809,-0.008764
Strawberry Hill,51.439748,-0.339603
Streatham,51.425846,-0.132311
Streatham Common,51.418985,-0.135712
Streatham Hill,51.43846,-0.127667
Sudbury and Harrow Road,51.554494,-0.315912
Sudbury Hill,51.55734,-0.336378
Sudbury Hill Harrow,51.558342,-0.335432
Sudbury Town,51.551397,-0.316329
Sundridge Park,51.413394,0.020379
Surbiton,51.3926,-0.30437
Surrey Quays,51.493267,-0.047516
Sutton,51.359506,-0.191288
Sutton Common,51.375555,-0.196906
Swiss Cottage,51.543035,-0.175612
Sydenham,51.427341,-0.055074
Sydenham Hill,51.432576,-0.080216
Syon Lane,51.481475,-0.326481
Tadworth,51.291628,-0.235994
Tattenham Corner,51.309181,-0.242552
Teddington,51.424498,-0.332691
Temple,51.511041,-0.113711
Thames Ditton,51.388616,-0.338278
Theobalds Grove,51.692373,-0.034734
Therapia Lane,51.385686,-0.129003
Theydon Bois,51.672552,0.102905
Thornton Heath,51.398481,-0.100419
Tolworth,51.376843,-0.279606
Tooting,51.419897,-0.160988
Tooting Bec,51.435838,-0.159686
Tooting Broadway,51.427049,-0.16867
Tottenham Court Road,51.516211,-0.131096
Tottenham Hale,51.587998,-0.060173
Totteridge and Whetstone,51.630247,-0.17934
Tower Gateway,51.510393,-0.074395
Tower Hill,51.510394,-0.076687
Tufnell Park,51.556441,-0.137728
Tulse Hill,51.439797,-0.105108
Turkey Street,51.672654,-0.047215
Turnham Green,51.495182,-0.25451
Turnpike Lane,51.590358,-0.102791
Twickenham,51.450251,-0.328846
Upminster,51.558763,0.251415
Upminster Bridge,51.557719,0.234556
Upney,51.538406,0.101546
Upper Holloway,51.563623,-0.129095
Upper Warlingham,51.308772,-0.077467
Upton Park,51.536628,0.034556
Uxbridge,51.546455,-0.477087
Vauxhall,51.485736,-0.123816
Victoria,51.496424,-0.143906
Waddon,51.367379,-0.11738
Waddon Marsh,51.377083,-0.117973
Wallington,51.360332,-0.150849
Waltham Cross,51.685257,-0.02655
Walthamstow Central,51.583018,-0.019926
Walthamstow Queens Road,51.581546,-0.02383
Wandle Park,51.373401,-0.113239
Wandsworth Common,51.446366,-0.163523
Wandsworth Road,51.470223,-0.139023
Wandsworth Town,51.461034,-0.187896
Wanstead,51.574902,0.028775
Wanstead Park,51.551778,0.026404
Wapping,51.50434,-0.055846
Warren Street,51.52458,-0.138264
Warwick Avenue,51.523104,-0.182939
Waterloo,51.503147,-0.113245
Watford,51.657605,-0.417256
Watford High Street,51.652654,-0.391682
Watford Junction,51.663883,-0.396158
Wellesley Road,51.375368,-0.097511
Welling,51.464777,0.101789
Wembley Central,51.551865,-0.296378
Wembley Park,51.563322,-0.279228
Wembley Stadium,51.554655,-0.286032
West Acton,51.51777,-0.280643
West Brompton,51.487329,-0.195524
West Croydon,51.378552,-0.10202
West Drayton,51.510071,-0.472162
West Dulwich,51.440912,-0.090658
West Ealing,51.513625,-0.319769
West Finchley,51.609263,-0.188903
West Ham,51.528526,0.005332
West Hampstead,51.547474,-0.191112
West Hampstead Thameslink,51.548629,-0.192523
West Harrow,51.578924,-0.353832
West India Quay,51.506763,-0.020568
West Kensington,51.490109,-0.206189
West Norwood,51.431241,-0.103175
West Ruislip,51.569588,-0.437846
West Silvertown,51.502884,0.02226
West Sutton,51.36615,-0.20463
West Wickham,51.381284,-0.014562
Westbourne Park,51.520989,-0.200868
Westcombe Park,51.484509,0.01776
Westferry,51.509638,-0.026309
Westminster,51.501402,-0.124988
White City,51.512232,-0.224618
White Hart Lane,51.605035,-0.070856
Whitechapel,51.519588,-0.059406
Whitton,51.449588,-0.357668
Whyteleafe,51.309929,-0.081121
Whyteleafe South,51.30349,-0.076698
Willesden Green,51.549373,-0.222393
Willesden Junction,51.532234,-0.243895
Wimbledon,51.421108,-0.206648
Wimbledon Chase,51.409531,-0.214075
Wimbledon Park,51.434581,-0.199172
Winchmore Hill,51.633887,-0.100902
Wood Green,51.597454,-0.109512
Wood Lane,51.509658,-0.224458
Wood Street,51.58667,-0.001939
Woodford,51.607202,0.034071
Woodgrange Park,51.549053,0.044587
Woodmansterne,51.319019,-0.154248
Woodside,51.387098,-0.065333
Woodside Park,51.617868,-0.185411
Woolwich Arsenal,51.489907,0.069208
Woolwich Dockyard,51.491108,0.054627
Worcester Park,51.381105,-0.245561
